,data,preco_anterior_br,preco_2_anterior_br,var_preco_anterior_2_anterior_br,preco_robusta_br,preco_eua,preco_anterior_eua,preco_2_anterior_eua,var_preco_anterior_2_anterior_eua,preco_robusta_eua,ano,dolar,preco_br
243,19/12/2012,335.98,337.34,-1.36,255.60,163.09,160.83,160.94,2.26,123.42,2012,2.0716,337.77
244,20/12/2012,337.77,335.98,1.79,256.07,163.19,163.09,160.83,0.1,124.18,2012,2.0694,336.5
245,21/12/2012,336.5,337.77,-1.27,254.27,161.58,163.19,163.09,-1.61,122.66,2012,2.0783,334.96
246,26/12/2012,334.96,336.5,-1.54,256.43,164.63,161.58,163.19,03.05,124.78,2012,2.0491,338.32
247,27/12/2012,338.32,334.96,3.36,257.60,164.52,164.63,161.58,-0.11,126.03,2012,2.0434,336.29
248,28/12/2012,336.29,338.32,-2.03,256.27,163.16,164.52,164.63,-1.36,125.31,2012,2.0475,333.66
249,02/01/2013,333.66,336.29,-2.63,257.37,164.24,163.16,164.52,01.08,125.85,2013,2.0452,335.86
250,03/01/2013,335.86,333.66,2.2,259.10,164.51,164.24,163.16,0.27,127.26,2013,2.0459,334.94
251,04/01/2013,334.94,335.86,-0.92,259.56,165.86,164.51,164.24,1.35,127.36,2013,2.0347,338.03
252,07/01/2013,338.03,334.94,03.09,258.46,167.42,165.86,164.51,1.56,127.26,2013,2.0267,340.04
253,08/01/2013,340.04,338.03,02.01,257.47,166.02,167.42,165.86,-1.4,126.21,2013,2.0415,338.68
254,09/01/2013,338.68,340.04,-1.36,261.22,165.31,166.02,167.42,-0.71,128.17,2013,2.0381,336.91
255,10/01/2013,336.91,338.68,-1.77,261.26,166.62,165.31,166.02,1.31,128.70,2013,2.029,338.25
256,11/01/2013,338.25,336.91,1.34,262.87,167.5,166.62,165.31,0.88,129.11,2013,2.0332,341.04
257,14/01/2013,341.04,338.25,2.79,266.56,168.91,167.5,166.62,1.41,131.18,2013,2.0318,343.23
258,15/01/2013,343.23,341.04,2.19,266.96,170.26,168.91,167.5,1.35,131.12,2013,2.0358,346.65
259,16/01/2013,346.65,343.23,3.42,268.91,168.81,170.26,168.91,-1.45,131.56,2013,2.0424,345.06
260,17/01/2013,345.06,346.65,-1.59,271.37,170.23,168.81,170.26,1.42,132.83,2013,2.0385,347.78
261,18/01/2013,347.78,345.06,2.72,272.38,171.35,170.23,168.81,1.12,133.19,2013,2.0408,350.4
262,21/01/2013,350.4,347.78,2.62,274.24,170.73,171.35,170.23,-0.62,134.30,2013,2.0418,348.63
263,22/01/2013,348.63,350.4,-1.77,272.74,169.22,170.73,171.35,-1.51,133.44,2013,2.0429,345.88
264,23/01/2013,345.88,348.63,-2.75,275.56,169.16,169.22,170.73,-0.06,135.21,2013,2.0354,344.76
265,24/01/2013,344.76,345.88,-1.12,272.15,166.06,169.16,169.22,-3.1,134.00,2013,02.03,337.26
266,25/01/2013,337.26,344.76,-7.5,272.05,166.94,166.06,169.16,0.88,134.01,2013,02.03,338.89
267,28/01/2013,338.89,337.26,1.63,273.94,169.11,166.94,166.06,2.17,136.83,2013,1.9958,338.56
268,29/01/2013,338.56,338.89,-0.33,273.60,170.8,169.11,166.94,1.69,137.76,2013,1.9859,339.21
269,30/01/2013,339.21,338.56,0.65,272.20,170.56,170.8,169.11,-0.24,136.78,2013,1.9914,339.41
270,31/01/2013,339.41,339.21,0.2,268.75,169.19,170.56,170.8,-1.37,135.25,2013,1.9908,336.18
271,01/02/2013,336.18,339.41,-3.23,267.55,169.23,169.19,170.56,0.04,134.65,2013,1.9878,336.27
272,04/02/2013,336.27,336.18,0.09,266.25,167.42,169.23,169.19,-1.81,133.59,2013,1.996,333.67
273,05/02/2013,333.67,336.27,-2.6,268.96,166.14,167.42,169.23,-1.28,135.43,2013,1.9845,329.95
274,06/02/2013,329.95,333.67,-3.72,267.58,165.69,166.14,167.42,-0.45,134.53,2013,1.9903,329.55
275,07/02/2013,329.55,329.95,-0.4,268.00,165.14,165.69,166.14,-0.55,135.90,2013,1.9667,325.66
276,08/02/2013,325.66,329.55,-3.89,268.75,163.48,165.14,165.69,-1.66,136.28,2013,1.9732,322.39
277,13/02/2013,322.39,325.66,-3.27,264.75,162.17,163.48,165.14,-1.31,134.66,2013,1.9647,318.83
278,14/02/2013,318.83,322.39,-3.56,268.74,162.23,162.17,163.48,0.06,137.18,2013,1.9577,317.82
279,15/02/2013,317.82,318.83,-1.01,268.08,159.55,162.23,162.17,-2.68,136.29,2013,1.9688,313.83
280,18/02/2013,313.83,317.82,-3.99,266.25,158.67,159.55,162.23,-0.88,135.63,2013,1.9634,311.47
281,19/02/2013,311.47,313.83,-2.36,268.08,158.08,158.67,159.55,-0.59,137.12,2013,1.9543,309.04
282,20/02/2013,309.04,311.47,-2.43,263.75,158.75,158.08,158.67,0.67,134.29,2013,1.9611,311.78
283,21/02/2013,311.78,309.04,2.74,261.31,155.84,158.75,158.08,-2.91,132.31,2013,1.9735,307.78
284,22/02/2013,307.78,311.78,-4,260.91,157.31,155.84,158.75,1.47,132.31,2013,1.9727,310.21
285,25/02/2013,310.21,307.78,2.43,262.11,156.25,157.31,155.84,-1.06,132.58,2013,1.983,308.91
286,26/02/2013,308.91,310.21,-1.3,260.50,156.71,156.25,157.31,0.46,131.30,2013,1.9825,310.91
287,27/02/2013,310.91,308.91,2,260.07,157.9,156.71,156.25,1.19,131.82,2013,1.9732,311.53
288,28/02/2013,311.53,310.91,0.62,258.03,156.59,157.9,156.71,-1.31,130.58,2013,1.9803,309.42
289,01/03/2013,309.42,311.53,-2.11,251.92,157.04,156.59,157.9,0.45,127.10,2013,1.9792,311.25
290,04/03/2013,311.25,309.42,1.83,249.58,158.03,157.04,156.59,0.99,126.18,2013,1.9708,312.58
291,05/03/2013,312.58,311.25,1.33,249.66,154.07,158.03,157.04,-3.96,126.99,2013,1.9644,302.91
292,06/03/2013,302.91,312.58,-9.67,251.16,154.95,154.07,158.03,0.88,127.56,2013,1.9708,305.1
293,07/03/2013,305.1,302.91,2.19,250.85,157.97,154.95,154.07,03.02,127.92,2013,1.9607,309.79
294,08/03/2013,309.79,305.1,4.69,252.87,156.53,157.97,154.95,-1.44,129.68,2013,1.9447,305.23
295,11/03/2013,305.23,309.79,-4.56,254.03,157.61,156.53,157.97,01.08,129.74,2013,1.9567,308.61
296,12/03/2013,308.61,305.23,3.38,253.85,157.98,157.61,156.53,0.37,129.38,2013,1.9647,309.95
297,13/03/2013,309.95,308.61,1.34,254.45,155.82,157.98,157.61,-2.16,129.03,2013,1.9723,307.29
298,14/03/2013,307.29,309.95,-2.66,254.54,155.8,155.82,157.98,-0.02,128.75,2013,1.9717,308.03
299,15/03/2013,308.03,307.29,0.74,255.58,151.39,155.8,155.82,-4.41,128.88,2013,1.9817,300.21
300,18/03/2013,300.21,308.03,-7.82,254.84,148.89,151.39,155.8,-2.5,128.12,2013,1.982,296.14
301,19/03/2013,296.14,300.21,-4.07,254.13,147.77,148.89,151.39,-1.12,127.90,2013,1.9855,293.61
302,20/03/2013,293.61,296.14,-2.53,253.69,148.57,147.77,148.89,0.8,127.35,2013,1.9903,295.95
303,21/03/2013,295.95,293.61,2.34,255.54,146.24,148.57,147.77,-2.33,127.32,2013,2.1982,293.5
304,22/03/2013,293.5,295.95,-2.45,254.84,148.76,146.24,148.57,2.52,126.53,2013,2.1991,299.6
305,25/03/2013,299.6,293.5,6.1,254.88,149.33,148.76,146.24,0.57,126.62,2013,2.0123,300.61
306,26/03/2013,300.61,299.6,01.01,254.59,151.9,149.33,148.76,2.57,126.22,2013,2.0173,306.39
307,27/03/2013,306.39,300.61,5.78,251.13,150.18,151.9,149.33,-1.72,125.06,2013,2.011,301.56
308,28/03/2013,301.56,306.39,-4.83,251.76,148.85,150.18,151.9,-1.33,124.51,2013,2.0224,300.97
309,01/04/2013,300.97,301.56,-0.59,250.56,152.1,148.85,150.18,3.25,124.04,2013,2.0205,307.24
310,02/04/2013,307.24,300.97,6.27,249.04,151.12,152.1,148.85,-0.98,123.16,2013,2.019,305.56
311,03/04/2013,305.56,307.24,-1.68,250.86,152.9,151.12,152.1,1.78,123.94,2013,2.0245,309.47
312,04/04/2013,309.47,305.56,3.91,250.58,153.4,152.9,151.12,0.5,124.36,2013,2.0137,309.1
313,05/04/2013,309.1,309.47,-0.37,250.76,156.25,153.4,152.9,2.85,126.14,2013,1.986,310.62
314,08/04/2013,310.62,309.1,1.52,249.58,150.43,156.25,153.4,-5.82,125.42,2013,1.9922,299.35
315,09/04/2013,299.35,310.62,-11.27,249.58,151.54,150.43,156.25,1.11,125.73,2013,1.9811,300.8
316,10/04/2013,300.8,299.35,1.45,249.76,154.0,151.54,150.43,2.46,126.27,2013,1.9743,304.61
317,11/04/2013,304.61,300.8,3.81,250.49,152.42,154,151.54,-1.58,126.70,2013,1.9737,301.33
318,12/04/2013,301.33,304.61,-3.28,248.68,152.52,152.42,154,0.1,126.23,2013,1.9695,300.46
319,15/04/2013,300.46,301.33,-0.87,249.95,147.74,152.52,152.42,-4.78,125.29,2013,2.2012,294.73
320,16/04/2013,294.73,300.46,-5.73,251.35,148.41,147.74,152.52,0.67,126.05,2013,1.987,295.94
321,17/04/2013,295.94,294.73,1.21,251.58,148.72,148.41,147.74,0.31,125.79,2013,2.2012,297.43
322,18/04/2013,297.43,295.94,1.49,251.18,150.08,148.72,148.41,1.36,124.47,2013,2.0187,302.87
323,19/04/2013,302.87,297.43,5.44,252.96,153.44,150.08,148.72,3.36,125.85,2013,2.0108,308.41
324,22/04/2013,308.41,302.87,5.54,252.06,150.4,153.44,150.08,-3.04,124.78,2013,2.0213,303.82
325,23/04/2013,303.82,308.41,-4.59,250.54,146.14,150.4,153.44,-4.26,123.85,2013,2.0248,295.65
326,24/04/2013,295.65,303.82,-8.17,250.40,146.22,146.14,150.4,0.08,124.14,2013,2.0109,294.92
327,25/04/2013,294.92,295.65,-0.73,249.47,146.36,146.22,146.14,0.14,124.24,2013,2.2017,293.89
328,26/04/2013,293.89,294.92,-1.03,248.99,145.95,146.36,146.22,-0.41,124.56,2013,1.9988,291.76
329,29/04/2013,291.76,293.89,-2.13,249.01,146.26,145.95,146.36,0.31,124.45,2013,2.1982,292.66
330,30/04/2013,292.66,291.76,0.9,249.66,146.01,146.26,145.95,-0.25,124.71,2013,2.2017,292.3
331,02/05/2013,292.3,292.66,-0.36,249.06,150.23,146.01,146.26,4.22,123.85,2013,2.1997,302.11
332,03/05/2013,302.11,292.3,9.81,247.60,150.74,150.23,146.01,0.51,123.12,2013,2.1991,303.14
333,06/05/2013,303.14,302.11,01.03,249.10,151.74,150.74,150.23,1,123.62,2013,2.1996,305.77
334,07/05/2013,305.77,303.14,2.63,251.39,151.53,151.74,150.74,-0.21,125.32,2013,2.1979,303.97
335,08/05/2013,303.97,305.77,-1.8,250.86,152.02,151.53,151.74,0.49,125.12,2013,2.1955,304.79
336,09/05/2013,304.79,303.97,0.82,250.68,153.68,152.02,151.53,1.66,124.53,2013,2.0137,309.36
337,10/05/2013,309.36,304.79,4.57,250.18,151.86,153.68,152.02,-1.82,123.42,2013,2.0201,307.82
338,13/05/2013,307.82,309.36,-1.54,251.85,155.26,151.86,153.68,3.4,125.30,2013,2.1974,312.07
339,14/05/2013,312.07,307.82,4.25,251.21,153.05,155.26,151.86,-2.21,124.61,2013,2.0204,308.55
340,15/05/2013,308.55,312.07,-3.52,252.54,150.28,153.05,155.26,-2.77,124.65,2013,2.0229,304.46
341,16/05/2013,304.46,308.55,-4.09,253.20,148.13,150.28,153.05,-2.15,124.73,2013,2.0268,300.71
342,17/05/2013,300.71,304.46,-3.75,251.39,146.5,148.13,150.28,-1.63,123.35,2013,2.0353,298.56
343,20/05/2013,298.56,300.71,-2.15,252.15,145.35,146.5,148.13,-1.15,123.67,2013,2.0398,296.37
344,21/05/2013,296.37,298.56,-2.19,252.76,143.58,145.35,146.5,-1.77,124.02,2013,2.0413,292.61
345,22/05/2013,292.61,296.37,-3.76,252.16,139.14,143.58,145.35,-4.44,122.95,2013,2.049,285.37
346,23/05/2013,285.37,292.61,-7.24,251.86,139.93,139.14,143.58,0.79,122.56,2013,2.0442,287.56
347,24/05/2013,287.56,285.37,2.19,250.89,138.35,139.93,139.14,-1.58,122.33,2013,2.0518,283.75
348,27/05/2013,283.75,287.56,-3.81,250.71,139.46,138.35,139.93,1.11,121.94,2013,2.0545,286.73
349,28/05/2013,286.73,283.75,2.98,251.16,136.02,139.46,138.35,-3.44,121.16,2013,2.0757,281.97
350,29/05/2013,281.97,286.73,-4.76,249.13,133.78,136.02,139.46,-2.24,118.07,2013,2.1106,282.28
351,31/05/2013,282.28,281.97,0.31,248.66,132.45,133.78,136.02,-1.33,115.82,2013,2.1423,284.37
352,03/06/2013,284.37,282.28,02.09,248.49,135.47,132.45,133.78,03.02,116.77,2013,2.1243,288.29
353,04/06/2013,288.29,284.37,3.92,249.66,133.76,135.47,132.45,-1.71,116.83,2013,2.1258,285.84
354,05/06/2013,285.84,288.29,-2.45,248.86,135.01,133.76,135.47,1.25,116.73,2013,2.1288,287.83
355,06/06/2013,287.83,285.84,1.99,249.22,138.0,135.01,133.76,2.99,117.44,2013,2.1304,292.84
356,07/06/2013,292.84,287.83,05.01,248.10,135.06,138,135.01,-2.94,116.15,2013,2.1321,288.49
357,10/06/2013,288.49,292.84,-4.35,249.87,136.37,135.06,138,1.31,116.33,2013,2.1466,292.92
358,11/06/2013,292.92,288.49,4.43,248.26,136.77,136.37,135.06,0.4,116.17,2013,2.1323,292.28
359,12/06/2013,292.28,292.92,-0.64,245.27,130.02,136.77,136.37,-6.75,113.97,2013,2.156,279.81
360,13/06/2013,279.81,292.28,-12.47,243.97,131.37,130.02,136.77,1.35,113.90,2013,2.1218,281.4
361,14/06/2013,281.4,279.81,1.59,243.66,132.96,131.37,130.02,1.59,114.13,2013,2.1528,283.88
362,17/06/2013,283.88,281.4,2.48,243.60,131.3,132.96,131.37,-1.66,112.16,2013,2.1705,285.18
363,18/06/2013,285.18,283.88,1.3,242.60,130.05,131.3,132.96,-1.25,111.44,2013,2.181,283.12
364,19/06/2013,283.12,285.18,-2.06,242.23,129.63,130.05,131.3,-0.42,109.86,2013,2.225,285.84
365,20/06/2013,285.84,283.12,2.72,242.77,124.96,129.63,130.05,-4.67,107.47,2013,2.2586,282.28
366,21/06/2013,282.28,285.84,-3.56,243.14,126.03,124.96,129.63,01.07,108.35,2013,2.242,282.81
367,24/06/2013,282.81,282.28,0.53,243.02,129.43,126.03,124.96,3.4,109.12,2013,2.226,288.25
368,25/06/2013,288.25,282.81,5.44,242.70,127.82,129.43,126.03,-1.61,109.08,2013,2.2139,284.39
369,26/06/2013,284.39,288.25,-3.86,242.77,127.8,127.82,129.43,-0.02,110.35,2013,2.187,281.15
370,27/06/2013,281.15,284.39,-3.24,241.44,129.83,127.8,127.82,02.03,110.65,2013,2.1989,283.28
371,28/06/2013,283.28,281.15,2.13,242.10,128.17,129.83,127.8,-1.66,109.15,2013,2.2321,284.27
372,01/07/2013,284.27,283.28,0.99,241.77,128.87,128.17,129.83,0.7,108.42,2013,2.2283,287.39
373,02/07/2013,287.39,284.27,3.12,241.66,128.08,128.87,128.17,-0.79,107.45,2013,2.2546,288.06
374,03/07/2013,288.06,287.39,0.67,243.05,125.64,128.08,128.87,-2.44,107.12,2013,2.2681,285.07
375,04/07/2013,285.07,288.06,-2.99,242.90,126.36,125.64,128.08,0.72,107.48,2013,2.248,285.58
376,05/07/2013,285.58,285.07,0.51,243.38,127.65,126.36,125.64,1.29,107.60,2013,2.2525,288.75
377,08/07/2013,288.75,285.58,3.17,244.17,127.31,127.65,126.36,-0.34,108.13,2013,2.2642,287.47
378,09/07/2013,287.47,288.75,-1.28,242.10,125.9,127.31,127.65,-1.41,106.93,2013,2.2571,285.03
379,10/07/2013,285.03,287.47,-2.44,244.85,125.99,125.9,127.31,0.09,107.86,2013,2.2643,286.0
380,11/07/2013,286,285.03,0.97,243.60,127.84,125.99,125.9,1.85,107.89,2013,2.2538,288.67
381,12/07/2013,288.67,286,2.67,245.32,124.14,127.84,125.99,-3.7,108.26,2013,2.2673,281.29
382,15/07/2013,281.29,288.67,-7.38,245.49,127.91,124.14,127.84,3.77,108.87,2013,2.2193,288.45
383,16/07/2013,288.45,281.29,7.16,248.66,129.75,127.91,124.14,1.84,111.21,2013,2.2531,290.11
384,17/07/2013,290.11,288.45,1.66,252.06,130.03,129.75,127.91,0.28,112.98,2013,2.2257,290.1
385,18/07/2013,290.1,290.11,-0.01,256.12,133.55,130.03,129.75,3.52,114.95,2013,2.2271,297.55
386,19/07/2013,297.55,290.1,7.45,256.30,129.63,133.55,130.03,-3.92,114.47,2013,2.2467,290.25
387,22/07/2013,290.25,297.55,-7.3,255.75,130.66,129.63,133.55,01.03,114.38,2013,2.2328,292.16
388,23/07/2013,292.16,290.25,1.91,255.60,130.59,130.66,129.63,-0.07,114.93,2013,2.2134,290.43
389,24/07/2013,290.43,292.16,-1.73,252.60,125.3,130.59,130.66,-5.29,112.27,2013,2.2513,281.93
390,25/07/2013,281.93,290.43,-8.5,253.30,128.73,125.3,130.59,3.43,112.88,2013,2.2428,288.88
391,26/07/2013,288.88,281.93,6.95,254.15,126.65,128.73,125.3,-2.08,112.86,2013,2.2568,285.21
392,29/07/2013,285.21,288.88,-3.67,254.27,125.3,126.65,128.73,-1.35,112.06,2013,2.2687,284.31
393,30/07/2013,284.31,285.21,-0.9,254.40,125.26,125.3,126.65,-0.04,111.53,2013,2.2832,285.72
394,31/07/2013,285.72,284.31,1.41,253.40,125.43,125.26,125.3,0.17,111.24,2013,2.2771,285.74
395,01/08/2013,285.74,285.72,0.02,254.21,121.5,125.43,125.26,-3.93,110.38,2013,2.3045,279.82
396,02/08/2013,279.82,285.74,-5.92,254.35,124.77,121.5,125.43,3.27,111.61,2013,2.2876,284.36
397,05/08/2013,284.36,279.82,4.54,254.03,125.48,124.77,121.5,0.71,110.45,2013,2.3058,288.6
398,06/08/2013,288.6,284.36,4.24,253.42,123.33,125.48,124.77,-2.15,110.23,2013,2.2991,283.53
399,07/08/2013,283.53,288.6,-5.07,252.99,124.26,123.33,125.48,0.93,109.52,2013,2.314,287.03
400,08/08/2013,287.03,283.53,3.5,253.98,126.57,124.26,123.33,2.31,111.20,2013,2.2844,289.1
401,09/08/2013,289.1,287.03,02.07,254.66,127.69,126.57,124.26,1.12,112.09,2013,2.2717,290.12
402,12/08/2013,290.12,289.1,01.02,254.45,127.16,127.69,126.57,-0.53,111.26,2013,2.2873,290.81
403,13/08/2013,290.81,290.12,0.69,253.68,122.55,127.16,127.69,-4.61,109.87,2013,2.3138,282.97
404,14/08/2013,282.97,290.81,-7.84,254.39,126.35,122.55,127.16,3.8,109.51,2013,2.3244,293.51
405,15/08/2013,293.51,282.97,10.54,254.26,124.46,126.35,122.55,-1.89,108.52,2013,2.3407,291.62
406,16/08/2013,291.62,293.51,-1.89,253.85,121.97,124.46,126.35,-2.49,106.12,2013,2.3925,291.74
407,19/08/2013,291.74,291.62,0.12,256.59,120.03,121.97,124.46,-1.94,106.29,2013,2.4129,289.76
408,20/08/2013,289.76,291.74,-1.98,256.75,118.43,120.03,121.97,-1.6,107.25,2013,2.3936,283.52
409,21/08/2013,283.52,289.76,-6.24,255.25,116.61,118.43,120.03,-1.82,104.78,2013,2.4524,284.06
410,22/08/2013,284.06,283.52,0.54,258.25,116.36,116.61,118.43,-0.25,105.93,2013,2.4348,283.68
411,23/08/2013,283.68,284.06,-0.38,251.25,119.53,116.36,116.61,3.17,106.64,2013,2.3486,281.61
412,26/08/2013,281.61,283.68,-2.07,250.92,118.62,119.53,116.36,-0.91,105.08,2013,2.3792,283.26
413,27/08/2013,283.26,281.61,1.65,250.64,120.11,118.62,119.53,1.49,105.71,2013,2.372,284.79
414,28/08/2013,284.79,283.26,1.53,249.94,121.66,120.11,118.62,1.55,106.63,2013,2.3442,285.16
415,29/08/2013,285.16,284.79,0.37,247.03,118.57,121.66,120.11,-3.09,103.88,2013,2.3598,281.96
416,30/08/2013,281.96,285.16,-3.2,245.98,119.53,118.57,121.66,0.96,103.22,2013,2.3862,284.84
417,02/09/2013,284.84,281.96,2.88,245.03,119.5,119.53,118.57,-0.03,103.17,2013,2.378,283.81
418,03/09/2013,283.81,284.84,-1.03,247.63,118.55,119.5,119.53,-0.95,104.93,2013,2.3585,279.79
419,04/09/2013,279.79,283.81,-4.02,246.13,120.97,118.55,119.5,2.42,104.47,2013,2.3605,285.01
420,05/09/2013,285.01,279.79,5.22,244.56,121.32,120.97,118.55,0.35,105.37,2013,2.3249,281.57
421,06/09/2013,281.57,285.01,-3.44,240.54,121.42,121.32,120.97,0.1,104.27,2013,2.3066,280.1
422,09/09/2013,280.1,281.57,-1.47,240.58,122.71,121.42,121.32,1.29,105.66,2013,2.2763,279.41
423,10/09/2013,279.41,280.1,-0.69,238.32,121.54,122.71,121.42,-1.17,104.25,2013,2.2836,277.84
424,11/09/2013,277.84,279.41,-1.57,238.02,123.97,121.54,122.71,2.43,104.71,2013,2.2772,281.77
425,12/09/2013,281.77,277.84,3.93,236.10,123.02,123.97,121.54,-0.95,103.87,2013,2.2752,279.62
426,13/09/2013,279.62,281.77,-2.15,237.28,123.03,123.02,123.97,0.01,104.02,2013,2.2803,280.62
427,16/09/2013,280.62,279.62,1,237.37,121.57,123.03,123.02,-1.46,104.25,2013,2.2843,276.82
428,17/09/2013,276.82,280.62,-3.8,234.87,120.04,121.57,123.03,-1.53,103.97,2013,2.256,271.16
429,18/09/2013,271.16,276.82,-5.66,234.48,122.34,120.04,121.57,2.3,106.97,2013,2.1865,268.17
430,19/09/2013,268.17,271.16,-2.99,233.86,122.65,122.34,120.04,0.31,106.20,2013,2.2026,270.07
431,20/09/2013,270.07,268.17,1.9,231.86,121.49,122.65,122.34,-1.16,104.49,2013,2.2102,269.58
432,23/09/2013,269.58,270.07,-0.49,231.77,120.6,121.49,122.65,-0.89,105.35,2013,2.1986,265.31
433,24/09/2013,265.31,269.58,-4.27,231.61,121.37,120.6,121.49,0.77,105.42,2013,2.201,266.64
434,25/09/2013,266.64,265.31,1.33,232.00,119.72,121.37,120.6,-1.65,104.18,2013,2.2324,266.63
435,26/09/2013,266.63,266.64,-0.01,230.39,117.62,119.72,121.37,-2.1,102.58,2013,2.2459,264.18
436,27/09/2013,264.18,266.63,-2.45,225.08,115.92,117.62,119.72,-1.7,99.64,2013,2.2523,261.87
437,30/09/2013,261.87,264.18,-2.31,223.60,118.21,115.92,117.62,2.29,100.90,2013,2.2162,261.95
438,01/10/2013,261.95,261.87,0.08,221.89,116.41,118.21,115.92,-1.8,99.82,2013,2.2157,258.78
439,02/10/2013,258.78,261.95,-3.17,221.42,117.62,116.41,118.21,1.21,100.74,2013,2.1914,258.53
440,03/10/2013,258.53,258.78,-0.25,218.97,118.9,117.62,116.41,1.28,99.49,2013,2.207,261.71
441,04/10/2013,261.71,258.53,3.18,216.70,115.38,118.9,117.62,-3.52,98.01,2013,2.212,255.1
442,07/10/2013,255.1,261.71,-6.61,219.02,116.06,115.38,118.9,0.68,99.24,2013,2.2047,256.14
443,08/10/2013,256.14,255.1,01.04,218.51,116.22,116.06,115.38,0.16,99.05,2013,2.2115,256.37
444,09/10/2013,256.37,256.14,0.23,216.99,116.39,116.22,116.06,0.17,98.36,2013,2.2075,256.75
445,10/10/2013,256.75,256.37,0.38,216.43,118.01,116.39,116.22,1.62,99.33,2013,2.1799,257.13
446,11/10/2013,257.13,256.75,0.38,214.29,119.03,118.01,116.39,01.02,98.39,2013,2.174,259.24
447,14/10/2013,259.24,257.13,2.11,212.38,119.08,119.03,118.01,0.05,97.64,2013,2.1816,258.99
448,15/10/2013,258.99,259.24,-0.25,209.59,117.92,119.08,119.03,-1.16,95.97,2013,2.1777,257.54
449,16/10/2013,257.54,258.99,-1.45,209.46,118.15,117.92,119.08,0.23,96.26,2013,2.1806,257.09
450,17/10/2013,257.09,257.54,-0.45,204.62,119.43,118.15,117.92,1.28,94.64,2013,2.1525,258.22
451,18/10/2013,258.22,257.09,1.13,201.18,118.64,119.43,118.15,-0.79,92.54,2013,2.1689,257.92
452,21/10/2013,257.92,258.22,-0.3,198.89,117.3,118.64,119.43,-1.34,91.32,2013,2.1735,255.49
453,22/10/2013,255.49,257.92,-2.43,193.45,116.9,117.3,118.64,-0.4,88.98,2013,2.1725,254.14
454,23/10/2013,254.14,255.49,-1.35,193.81,115.11,116.9,117.3,-1.79,88.54,2013,2.1881,251.98
455,24/10/2013,251.98,254.14,-2.16,193.81,113.17,115.11,116.9,-1.94,87.94,2013,2.204,249.43
456,25/10/2013,249.43,251.98,-2.55,193.36,113.79,113.17,115.11,0.62,88.33,2013,2.1877,249.08
457,28/10/2013,249.08,249.43,-0.35,186.73,111.06,113.79,113.17,-2.73,85.58,2013,2.1805,242.34
458,29/10/2013,242.34,249.08,-6.74,184.52,111.94,111.06,113.79,0.88,84.60,2013,2.185,244.15
459,30/10/2013,244.15,242.34,1.81,187.63,110.33,111.94,111.06,-1.61,85.40,2013,2.184,242.4
460,31/10/2013,242.4,244.15,-1.75,186.63,108.49,110.33,111.94,-1.84,83.66,2013,2.2401,242.03
461,01/11/2013,242.03,242.4,-0.37,189.59,107.94,108.49,110.33,-0.55,84.11,2013,2.2567,243.3
462,04/11/2013,243.3,242.03,1.27,188.66,107.52,107.94,108.49,-0.42,84.00,2013,2.2458,241.5
463,05/11/2013,241.5,243.3,-1.8,189.48,105.88,107.52,107.94,-1.64,82.67,2013,2.2823,242.68
464,06/11/2013,242.68,241.5,1.18,188.99,105.6,105.88,107.52,-0.28,82.82,2013,2.2855,240.97
465,07/11/2013,240.97,242.68,-1.71,190.27,105.96,105.6,105.88,0.36,82.51,2013,2.3058,244.33
466,08/11/2013,244.33,240.97,3.36,193.67,104.53,105.96,105.6,-1.43,83.66,2013,2.3142,241.99
467,11/11/2013,241.99,244.33,-2.34,193.51,105.94,104.53,105.96,1.41,82.87,2013,2.3308,247.36
468,12/11/2013,247.36,241.99,5.37,193.81,106.92,105.94,104.53,0.98,83.04,2013,2.3333,249.55
469,13/11/2013,249.55,247.36,2.19,194.81,105.42,106.92,105.94,-1.5,83.47,2013,2.3335,246.05
470,14/11/2013,246.05,249.55,-3.5,195.89,107.2,105.42,106.92,1.78,84.44,2013,2.3137,248.71
471,18/11/2013,248.71,246.05,2.66,197.04,108.45,107.2,105.42,1.25,86.88,2013,2.2633,245.96
472,19/11/2013,245.96,248.71,-2.75,201.01,108.07,108.45,107.2,-0.38,88.32,2013,2.2713,245.97
473,20/11/2013,245.97,245.96,0.01,202.03,109.15,108.07,108.45,01.08,88.69,2013,2.2717,248.64
474,21/11/2013,248.64,245.97,2.67,204.43,110.15,109.15,108.07,31.12,88.61,2013,2.3062,254.1
475,22/11/2013,254.1,248.64,5.46,205.30,107.94,110.15,109.15,-2.21,89.85,2013,2.2788,246.65
476,25/11/2013,246.65,254.1,-7.45,205.40,109.08,107.94,110.15,1.14,89.93,2013,2.2837,249.15
477,26/11/2013,249.15,246.65,2.5,206.31,109.87,109.08,107.94,0.79,89.86,2013,2.2967,252.26
478,27/11/2013,252.26,249.15,3.11,209.92,109.95,109.87,109.08,0.08,90.56,2013,2.33,254.87
479,28/11/2013,254.87,252.26,2.61,211.89,109.07,109.95,109.87,-0.88,91.37,2013,2.3176,252.93
480,29/11/2013,252.93,254.87,-1.94,214.54,110.28,109.07,109.95,1.21,91.84,2013,2.3358,257.61
481,02/12/2013,257.61,252.93,4.68,215.51,108.58,110.28,109.07,-1.7,91.39,2013,2.3559,256.02
